Timestamp,Questão 1 - Você trabalha como:,Questão 2 - Qual a sua idade?,Questão 3 - Quanto tempo você tem de experiência profissional?,Questão 4 - Você trabalha com?,Questão 5 - Qual o tamanho da empresa onde trabalha (ou da qual é dono)?,Questão 6 - Há quanto tempo você passou a trabalhar de forma 100% remota devido à pandemia?,"Questão 7 - Após migrar para remoto, você está agora trabalhando:",Questão 8 - Você considera que sua produtividade nesse período:,"Questão 9 - SE  considera que  sua produtividade AUMENTOU, marque os motivos (você pode marcar mais de um item):","Questão 10 - SE considera que a sua produtividade DIMINUIU, marque os motivos (você pode marcar mais de um item):",Questão 11 - Quais ferramentas de comunicação você PASSOU a usar para trabalho remoto (pode-se responder mais de uma ferramenta; mas apenas aquelas que não usava com frequência antes):,Questão 12 - Qual é o processo de desenvolvimento usado por sua empresa?,"Questão 13 - Quais as principais mudanças que ocorreram nesse processo de desenvolvimento para facilitar o trabalho remoto? (exemplo: eventos que, possivelmente, foram remodelados, como daily meetings)",Questão 13 CURADA,Q13 - Categorias,Questão 14 - Alguma prática de programação adotada na sua empresa foi afetada? (exemplo: pair programming),Questão 15 - A sua empresa recomenda que você sempre fique online durante o horário de trabalho?,Questão 16 - A sua empresa passou a adotar alguma nova política ou ferramenta para acompanhar a sua produtividade?,"Questão 16a - Se respondeu SIM à pergunta anterior, por favor explique sua resposta.",Questão 17 - A empresa forneceu o equipamento necessário para você trabalhar de casa?,"Questão 18 - Após a pandemia, se pudesse escolher, você gostaria de continuar trabalhando remotamente?","Se quiser, deixe aqui qualquer comentário ou sugestão:"
5/9/2020 11:40:30,Desenvolvedor ou equivalente,menos de 30 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"Google Hangouts, Slack, WhatsApp, Zoom, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Tudo passou a ser online e quadros físicos foram migrados para o MIRO,Tudo passou a ser online e quadros físicos foram migrados para o MIRO,Metodologia,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 11:49:49,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades.","Slack, Google meets","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Passamos a ter três daily por dia.,Passamos a ter três daily por dia.,Reunião,Não,Sim,Não,,Sim,"Não, eu gostaria de voltar a trabalhar de forma presencial",
5/9/2020 11:52:22,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Continuou a mesma,,,"Slack, WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Muita atividade em par com compartilhamento de tela.,Muita atividade em par com compartilhamento de tela.,Comunicação,Pair programming,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 12:09:53,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,Maior conforto em casa do que no trabalho.,,"Skype, Google Hangouts, Microsoft Teams, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Utilizamos um servidor no Discord para que a equipe fique disponível lá durante o expediente. Desta maneira é possível promovemos maior interação entre os membros.,Utilizamos um servidor no Discord para que a equipe fique disponível lá durante o expediente. Desta maneira é possível promovemos maior interação entre os membros.,Comunicação,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 12:21:37,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades., Muitas interrupções de outros membros da família (crianças, cônjuge, etc)., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet., Os horários de trabalho da equipe não coincidem, dificultando a colaboração.",Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","todos rituais ágeis adaptados, entrevistas","todos rituais ágeis adaptados, entrevistas",Metodologia,"pair programming raramente é feito, discussões de soluções no quadro",Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 12:35:23,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Continuou a mesma,,,"Skype, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily Meeting via Skype,Nenhuma,,Não,Não,Não,,Não,"Não, eu gostaria de voltar a trabalhar de forma presencial",
5/9/2020 12:42:03,Desenvolvedor ou equivalente,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,"Zoom, Matrix","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Já existiam alguns colaboradores remotos, então já tinha algumas práticas delas participarem remoto em DS e reuniões. Com todo mundo home a interação com essas pessoas ficou mais natural.",Nenhuma,,Ultimamente só estava sendo usado pair programming com novatos e não tinha ninguém nessa fase. Nenhuma outra prática foi afetada.,Sim,Não,,Sim,"Não, eu gostaria de voltar a trabalhar de forma presencial",
5/9/2020 12:48:34,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,Estagiário,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,Discord,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Todos os eventos como reuniões ou palestras continuaram acontecendo com a mesma frequência, a única diferença é que eles passaram a ser online via discord.",Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 12:50:00,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho., Sinto que preciso mostrar mais trabalho do que antes",,"Zoom, Matrix","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Daily Meeting online, instalação de VoIP para atendimento em regime de plantão.","Daily Meeting online, instalação de VoIP para atendimento em regime de plantão.",Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente","A empresa tem reforçado o processo de endomarketing, fazendo a substituição do happy hour físico pela versão online"
5/9/2020 13:04:40,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Autônomo,Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Apenas as daily meatings virtuais,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 13:04:43,Testador,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Maior conforto em casa do que no trabalho.",,"WhatsApp, Zoom, Microsoft Teams, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Reuniões de retrospectiva, avisos gerais, palestras, treinamentos, foram remodelados para serem transmitidos de maneira online por meio das ferramentas de comunicação, incluindo o YouTube, etc. Disponibilização de acesso e manutenções vis conexão remota.","Reuniões de retrospectiva, avisos gerais, palestras, treinamentos, foram remodelados para serem transmitidos de maneira online por meio das ferramentas de comunicação, incluindo o YouTube, etc. Disponibilização de acesso e manutenções vis conexão remota.",Reunião,Não,Sim,Sim,"A maneira de acompanhar minha produtividade foi por meio de envio de relatórios diários que eu fazia de manhã ao iniciar o expediente informando o que eu tinha planejado executar no dia, e um envio de relatório no final do expediente informando o que eu tinha conseguido executar do que havia sido planejado.
Ex. Planejei executar 5 atividades, consegui executar 4 (Produtividade de 80%)",Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente","Notei que nesse período no qual tivemos que trabalhar em casa, algumas reuniões não eram produtivas (pautas não bem definidas, etc) e que em sua maioria poderiam ter sido por email mesmo"
5/9/2020 13:06:06,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Autônomo,Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Nenhuma mudança,Nenhuma,,Não,Não,Não,,Não,"Sim, gostaria de continuar de forma totalmente remota",
5/9/2020 13:09:01,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Mais 'reuniões' por semana.,Mais 'reuniões' por semana.,Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 13:13:24,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,Necessidade da empresa exigiu eu aprender novas tecnologias,,"Slack, WhatsApp, Zoom","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Reunião agora é semanal,Reunião agora é semanal,Reunião,Não,Sim,Sim,"Sistema de tarefas, que antes eu não precisava",Sim,"Não, eu gostaria de voltar a trabalhar de forma presencial",
5/9/2020 13:16:15,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,Autônomo,Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,"Discord, Nota: usávamos o Discord antes, mas com a pandemia passamos a dar usos diferentes pra ferramenta e reestruturar completamente a organização nela.","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Reuniões diárias no começo e no fim do dia pra alinhar quem precisa ajuda ou quais problemas surgiram.,Reuniões diárias no começo e no fim do dia pra alinhar quem precisa ajuda ou quais problemas surgiram.,Reunião,Não,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/9/2020 13:26:51,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Diminuiu,,Não consigo manter o foco e me distraio com outras atividades.,BlueJeans,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Por conta da crise causada pela pandemia, não temos mais sprints fechadas, assim conseguimos mudar de direção sempre que necessário e priorizando tarefas rápidas.","Por conta da crise causada pela pandemia, não temos mais sprints fechadas, assim conseguimos mudar de direção sempre que necessário e priorizando tarefas rápidas.",Metodologia,O pair programming remoto está sendo mais adotado que antes.,Sim,Não,,"Apenas o computador por enquanto, mas está estudando liberar outras coisas como cadeira, monitor, etc.","Sim, gostaria de continuar de forma totalmente remota",No meu caso a produtividade diminuiu mas acredito que seja pela falta de direcionamento da empresa com o impacto da pandemia (diminuíram as tarefas) e também por estar se ajustando a nova rotina nessas primeiras semanas.
5/9/2020 13:41:24,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,Minha empresa já tinha um chat próprio (bitrix 24),"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Eventos ocorrendo de forma remota.,Nenhuma,,Não,Sim,Sim,"Gestores passaram a pedir um plano de trabalho diário no início do expediente, e uma ""conclusão"" do que foi feito no final.","Acesso remoto ao desktop da empresa, porém a maior parte dos colaboradores possuem notebooks da empresa.","Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente","Minha empresa ja adotava trabalho remoto anteriormente, e como já tínhamos costume de fazer os desenvolvimentos contatando pessoas de outros estados, nossa forma de trabalhar quase não foi afetada."
5/9/2020 14:26:25,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Mais reuniões em videochamadas,Mais reuniões em videochamadas,Reunião,Pair design,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 14:52:23,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"Slack, WhatsApp",Waterfall (cascata) ou equivalente,Nenhum,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 15:02:02,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,Discord,Pastelaria,Nenhuma,Nenhuma,,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 15:05:59,Desenvolvedor ou equivalente,menos de 30 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"Skype, WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Dailies, reunião pra ""tomar café"" , reuniões de modo geral","Dailies, reunião pra ""tomar café"" , reuniões de modo geral",Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 15:16:54,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,Estagiário,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades.",Discord,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Continuou o mesmo, com daily scrums diarias",Nenhuma,,"Sim, ficou muito difícil fazer pair e tirar dúvidas",Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/9/2020 15:17:15,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Autônomo,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,Menos stress e tempo perdido no deslocamento para o trabalho,,"Google Hangouts, WhatsApp, Microsoft Teams, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Utilização de Trello para cronograma, maior frequência de reuniões entre as equipes.","Utilização de Trello para cronograma, maior frequência de reuniões entre as equipes.",Ferramenta,pair programming e suporte no geral de membros de equipe mais experientes.,Sim,Sim,A utilização da ferramenta mondays para a criação e gestão mais eficaz de tarefas entre membros das equipes.,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/9/2020 15:20:34,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho., Ambiente mais tranquilo, com menos distrações.","Muitas interrupções de outros membros da família (crianças, cônjuge, etc).","WhatsApp, Whereby","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Quase nenhuma, só as daily por Whereby.",Nenhuma,,Não,Não,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/9/2020 15:39:45,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"Skype, Slack, Zoom, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Dailys mais rapidas,Dailys mais rapidas,Reunião,Não,Não,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
